field,turbine,mode,power_mape,torque_mape,baseline_power_mape,samples
WF_1,92,chronological_holdout,0.2349125007084798,5.663678041213059,0.2264838605369998,600
WF_1,93,all_fit_diagnostic,0.21273816812002097,5.711087058924769,0.20463152550894875,1999
WF_1,93,chronological_holdout,0.20507929265184896,5.720377007056484,0.2003351326130989,600
WF_1,94,all_fit_diagnostic,0.2062475710726676,5.68059736762944,0.19805524769092092,1999
WF_1,94,chronological_holdout,0.1942507259295316,5.674306108372289,0.17888235986166912,600
WF_1,95,all_fit_diagnostic,0.1947235623237611,5.707460834278315,0.19771940409107416,1999
WF_1,95,chronological_holdout,0.1858407947504246,5.67711258397912,0.19596482713481228,600
WF_1,96,all_fit_diagnostic,0.1959901668590308,5.710716408860499,0.1939359633674012,1999
WF_1,96,chronological_holdout,0.1822934624537705,5.708417635939407,0.17310563611319404,600
WF_1,97,all_fit_diagnostic,0.21151879759240583,5.6689250504936695,0.20237811419266657,1999
WF_1,97,chronological_holdout,0.20175045585218318,5.690187439744567,0.1902735158239055,600
WF_1,98,all_fit_diagnostic,0.23479806110774776,5.712336397847075,0.22389854234278264,1999
WF_1,98,chronological_holdout,0.23348348757120485,5.68257273776696,0.2069167757395182,600
WF_1,99,all_fit_diagnostic,0.1976697805768312,5.783062861139167,0.1971373225336566,1999
WF_1,99,chronological_holdout,0.22424027568369356,5.821064386109042,0.2182912185822213,600
WF_1,100,all_fit_diagnostic,0.22101065518179142,5.665695390722729,0.21672910373368143,1999
WF_1,100,chronological_holdout,0.22164356495834506,5.64204787715982,0.2103677364697798,600
WF_2,1,all_fit_diagnostic,0.23349024217677977,5.6967666710417895,0.22005650276020225,1999
WF_2,1,chronological_holdout,0.2372064470230125,5.776850971340535,0.23967482522254058,600
WF_2,2,all_fit_diagnostic,0.20943569435696008,5.686798247433685,0.20491331487956965,1999
WF_2,2,chronological_holdout,0.2076913079197066,5.604672921472799,0.1852659797610066,600
WF_2,3,all_fit_diagnostic,0.20123621401597153,5.739841493054208,0.1995578992852999,1999
WF_2,3,chronological_holdout,0.21793434039999618,5.760815725184647,0.21256211149050658,600
WF_2,4,all_fit_diagnostic,0.19965779988654614,5.766918810731439,0.19774422008384,1999
WF_2,4,chronological_holdout,0.19168973504235934,5.717214876753547,0.17481359268593918,600
WF_2,5,all_fit_diagnostic,0.20666238462058012,5.721688055078265,0.19894983834580995,1999
WF_2,5,chronological_holdout,0.20182514622172415,5.7090155054377165,0.1906008724551824,600
